order_id,customer_id,product_id,supplier_id,quantity,unit_price_usd,total_amount_usd,original_currency,order_date,required_date,status
ORD-000350,CUST-001,PROD-010,SUP-001,111,120.0,13320.0,USD,2026-08-05 19:00:44.489038,2026-08-12 19:00:44.489038,DELIVERED
ORD-000351,CUST-004,PROD-004,SUP-009,142,4800.0,681600.0,USD,2026-06-30 00:00:44.489038,2026-07-12 00:00:44.489038,IN_TRANSIT
ORD-000352,CUST-004,PROD-007,SUP-015,89,3200.0,284800.0,USD,2026-08-09 16:00:44.489038,2026-08-15 16:00:44.489038,IN_TRANSIT
ORD-000353,CUST-005,PROD-003,SUP-007,159,45.0,7155.0,USD,2026-07-02 04:00:44.489038,2026-07-14 04:00:44.489038,DELAYED
ORD-000354,CUST-001,PROD-002,SUP-005,198,350.0,69300.0,USD,2026-08-08 08:00:44.489038,2026-08-16 08:00:44.489038,IN_TRANSIT
ORD-000355,CUST-005,PROD-007,SUP-015,38,3200.0,121600.0,USD,2026-08-03 17:00:44.489038,2026-08-11 17:00:44.489038,DELIVERED
ORD-000356,CUST-002,PROD-005,SUP-013,95,2100.0,199500.0,USD,2026-07-25 17:00:44.489038,2026-08-03 17:00:44.489038,IN_TRANSIT
ORD-000357,CUST-005,PROD-004,SUP-009,83,4800.0,398400.0,USD,2026-07-31 12:00:44.489038,2026-08-10 12:00:44.489038,DELIVERED
ORD-000358,CUST-002,PROD-004,SUP-009,81,4800.0,388800.0,USD,2026-07-12 01:00:44.489038,2026-07-22 01:00:44.489038,IN_TRANSIT
ORD-000359,CUST-005,PROD-008,SUP-003,136,890.0,121040.0,USD,2026-07-08 13:00:44.489038,2026-07-21 13:00:44.489038,DELIVERED
ORD-000360,CUST-002,PROD-008,SUP-003,121,890.0,107690.0,USD,2026-07-27 11:00:44.489038,2026-08-05 11:00:44.489038,DELIVERED
ORD-000361,CUST-001,PROD-004,SUP-009,76,4800.0,364800.0,USD,2026-07-25 08:00:44.489038,2026-08-09 08:00:44.489038,DELIVERED
ORD-000362,CUST-006,PROD-003,SUP-007,90,45.0,4050.0,USD,2026-07-05 19:00:44.489038,2026-07-14 19:00:44.489038,CUSTOMS_HOLD
ORD-000363,CUST-005,PROD-005,SUP-013,76,2100.0,159600.0,USD,2026-08-10 03:00:44.489038,2026-08-20 03:00:44.489038,CUSTOMS_HOLD
ORD-000364,CUST-001,PROD-008,SUP-003,19,890.0,16910.0,USD,2026-07-12 07:00:44.489038,2026-07-24 07:00:44.489038,IN_TRANSIT
ORD-000365,CUST-006,PROD-002,SUP-005,149,350.0,52150.0,USD,2026-07-28 16:00:44.489038,2026-08-03 16:00:44.489038,DELIVERED
ORD-000366,CUST-003,PROD-007,SUP-015,140,3200.0,448000.0,USD,2026-07-11 02:00:44.489038,2026-07-19 02:00:44.489038,DELIVERED
ORD-000367,CUST-005,PROD-004,SUP-009,106,4800.0,508800.0,USD,2026-08-08 02:00:44.489038,2026-08-18 02:00:44.489038,DELIVERED
ORD-000368,CUST-006,PROD-010,SUP-001,195,120.0,23400.0,USD,2026-07-31 15:00:44.489038,2026-08-15 15:00:44.489038,DELIVERED
ORD-000369,CUST-002,PROD-009,SUP-006,92,3400.0,312800.0,USD,2026-08-10 03:00:44.489038,2026-08-25 03:00:44.489038,IN_TRANSIT
ORD-000370,CUST-008,PROD-006,SUP-015,112,1800.0,201600.0,USD,2026-08-03 02:00:44.489038,2026-08-17 02:00:44.489038,DELIVERED
ORD-000371,CUST-005,PROD-009,SUP-006,130,3400.0,442000.0,USD,2026-07-12 18:00:44.489038,2026-07-19 18:00:44.489038,DELIVERED
ORD-000372,CUST-004,PROD-004,SUP-009,8,4800.0,38400.0,USD,2026-07-16 13:00:44.489038,2026-07-26 13:00:44.489038,DELIVERED
ORD-000373,CUST-002,PROD-004,SUP-009,149,4800.0,715200.0,USD,2026-07-09 15:00:44.489038,2026-07-14 15:00:44.489038,DELAYED
ORD-000374,CUST-007,PROD-001,SUP-010,114,1250.0,142500.0,USD,2026-06-30 13:00:44.489038,2026-07-14 13:00:44.489038,DELAYED
ORD-000375,CUST-009,PROD-002,SUP-005,7,350.0,2450.0,USD,2026-07-24 03:00:44.489038,2026-08-07 03:00:44.489038,IN_TRANSIT
ORD-000376,CUST-003,PROD-002,SUP-005,14,350.0,4900.0,USD,2026-07-04 13:00:44.489038,2026-07-10 13:00:44.489038,DELIVERED
ORD-000377,CUST-006,PROD-010,SUP-001,19,120.0,2280.0,USD,2026-07-28 20:00:44.489038,2026-08-11 20:00:44.489038,CUSTOMS_HOLD
ORD-000378,CUST-004,PROD-009,SUP-006,175,3400.0,595000.0,USD,2026-07-22 09:00:44.489038,2026-07-27 09:00:44.489038,IN_TRANSIT
ORD-000379,CUST-008,PROD-010,SUP-001,15,120.0,1800.0,USD,2026-08-04 15:00:44.489038,2026-08-13 15:00:44.489038,DELIVERED
ORD-000380,CUST-010,PROD-004,SUP-009,21,4800.0,100800.0,USD,2026-06-29 19:00:44.489038,2026-07-05 19:00:44.489038,IN_TRANSIT
ORD-000381,CUST-010,PROD-007,SUP-015,89,3200.0,284800.0,USD,2026-06-30 07:00:44.489038,2026-07-11 07:00:44.489038,DELIVERED
ORD-000382,CUST-007,PROD-002,SUP-005,178,350.0,62300.0,USD,2026-08-03 01:00:44.489038,2026-08-08 01:00:44.489038,DELIVERED
ORD-000383,CUST-007,PROD-009,SUP-006,172,3400.0,584800.0,USD,2026-08-11 20:00:44.489038,2026-08-16 20:00:44.489038,IN_TRANSIT
ORD-000384,CUST-002,PROD-007,SUP-015,113,3200.0,361600.0,USD,2026-07-12 07:00:44.489038,2026-07-25 07:00:44.489038,DELIVERED
ORD-000385,CUST-009,PROD-008,SUP-003,49,890.0,43610.0,USD,2026-08-03 23:00:44.489038,2026-08-08 23:00:44.489038,DELAYED
ORD-000386,CUST-004,PROD-004,SUP-009,84,4800.0,403200.0,USD,2026-07-16 08:00:44.489038,2026-07-23 08:00:44.489038,IN_TRANSIT
ORD-000387,CUST-001,PROD-001,SUP-010,59,1250.0,73750.0,USD,2026-07-08 15:00:44.489038,2026-07-17 15:00:44.489038,IN_TRANSIT
ORD-000388,CUST-006,PROD-010,SUP-001,38,120.0,4560.0,USD,2026-07-05 22:00:44.489038,2026-07-18 22:00:44.489038,DELAYED
ORD-000389,CUST-001,PROD-001,SUP-010,123,1250.0,153750.0,USD,2026-07-20 03:00:44.489038,2026-07-31 03:00:44.489038,IN_TRANSIT
ORD-000390,CUST-003,PROD-007,SUP-015,13,3200.0,41600.0,USD,2026-08-03 03:00:44.489038,2026-08-13 03:00:44.489038,IN_TRANSIT
ORD-000391,CUST-007,PROD-004,SUP-009,26,4800.0,124800.0,USD,2026-08-06 18:00:44.489038,2026-08-11 18:00:44.489038,CUSTOMS_HOLD
ORD-000392,CUST-003,PROD-007,SUP-015,6,3200.0,19200.0,USD,2026-07-26 11:00:44.489038,2026-08-07 11:00:44.489038,DELIVERED
ORD-000393,CUST-004,PROD-007,SUP-015,192,3200.0,614400.0,USD,2026-08-09 12:00:44.489038,2026-08-14 12:00:44.489038,DELIVERED
ORD-000394,CUST-009,PROD-006,SUP-015,42,1800.0,75600.0,USD,2026-07-22 12:00:44.489038,2026-07-27 12:00:44.489038,DELIVERED
ORD-000395,CUST-001,PROD-004,SUP-009,22,4800.0,105600.0,USD,2026-07-27 05:00:44.489038,2026-08-09 05:00:44.489038,DELIVERED
ORD-000396,CUST-001,PROD-006,SUP-015,20,1800.0,36000.0,USD,2026-06-29 05:00:44.489038,2026-07-07 05:00:44.489038,DELIVERED
ORD-000397,CUST-008,PROD-005,SUP-013,136,2100.0,285600.0,USD,2026-07-29 05:00:44.489038,2026-08-11 05:00:44.489038,IN_TRANSIT
ORD-000398,CUST-005,PROD-009,SUP-006,40,3400.0,136000.0,USD,2026-07-16 03:00:44.489038,2026-07-29 03:00:44.489038,DELIVERED
ORD-000399,CUST-010,PROD-001,SUP-010,151,1250.0,188750.0,USD,2026-07-12 03:00:44.489038,2026-07-22 03:00:44.489038,DELIVERED
ORD-000400,CUST-003,PROD-008,SUP-003,197,890.0,175330.0,USD,2026-07-17 03:00:44.489038,2026-07-30 03:00:44.489038,DELIVERED
ORD-000401,CUST-003,PROD-004,SUP-009,138,4800.0,662400.0,USD,2026-07-07 21:00:44.489038,2026-07-20 21:00:44.489038,DELIVERED
ORD-000402,CUST-006,PROD-009,SUP-006,17,3400.0,57800.0,USD,2026-07-20 11:00:44.489038,2026-08-04 11:00:44.489038,DELIVERED
ORD-000403,CUST-005,PROD-008,SUP-003,126,890.0,112140.0,USD,2026-08-08 04:00:44.489038,2026-08-18 04:00:44.489038,DELIVERED
ORD-000404,CUST-005,PROD-009,SUP-006,173,3400.0,588200.0,USD,2026-08-04 10:00:44.489038,2026-08-17 10:00:44.489038,DELIVERED
ORD-000405,CUST-010,PROD-002,SUP-005,43,350.0,15050.0,USD,2026-07-22 03:00:44.489038,2026-07-30 03:00:44.489038,DELIVERED
ORD-000406,CUST-008,PROD-003,SUP-007,165,45.0,7425.0,USD,2026-07-12 17:00:44.489038,2026-07-26 17:00:44.489038,DELIVERED
ORD-000407,CUST-004,PROD-004,SUP-009,142,4800.0,681600.0,USD,2026-07-22 00:00:44.489038,2026-08-03 00:00:44.489038,CUSTOMS_HOLD
ORD-000408,CUST-007,PROD-007,SUP-015,198,3200.0,633600.0,USD,2026-07-17 19:00:44.489038,2026-07-27 19:00:44.489038,DELIVERED
ORD-000409,CUST-009,PROD-009,SUP-006,19,3400.0,64600.0,USD,2026-07-28 20:00:44.489038,2026-08-03 20:00:44.489038,DELIVERED
ORD-000410,CUST-006,PROD-009,SUP-006,12,3400.0,40800.0,USD,2026-07-14 21:00:44.489038,2026-07-27 21:00:44.489038,IN_TRANSIT
ORD-000411,CUST-006,PROD-008,SUP-003,87,890.0,77430.0,USD,2026-08-10 06:00:44.489038,2026-08-23 06:00:44.489038,IN_TRANSIT
ORD-000412,CUST-010,PROD-005,SUP-013,194,2100.0,407400.0,USD,2026-07-14 23:00:44.489038,2026-07-23 23:00:44.489038,CUSTOMS_HOLD
ORD-000413,CUST-001,PROD-009,SUP-006,131,3400.0,445400.0,USD,2026-06-28 11:00:44.489038,2026-07-12 11:00:44.489038,DELAYED
ORD-000414,CUST-006,PROD-010,SUP-001,134,120.0,16080.0,USD,2026-08-08 11:00:44.489038,2026-08-14 11:00:44.489038,IN_TRANSIT
ORD-000415,CUST-003,PROD-007,SUP-015,5,3200.0,16000.0,USD,2026-08-07 06:00:44.489038,2026-08-12 06:00:44.489038,DELIVERED
ORD-000416,CUST-010,PROD-001,SUP-010,140,1250.0,175000.0,USD,2026-07-20 08:00:44.489038,2026-07-30 08:00:44.489038,DELIVERED
ORD-000417,CUST-008,PROD-004,SUP-009,26,4800.0,124800.0,USD,2026-08-06 22:00:44.489038,2026-08-16 22:00:44.489038,DELIVERED
ORD-000418,CUST-003,PROD-006,SUP-015,139,1800.0,250200.0,USD,2026-07-03 13:00:44.489038,2026-07-18 13:00:44.489038,IN_TRANSIT
ORD-000419,CUST-004,PROD-005,SUP-013,155,2100.0,325500.0,USD,2026-07-28 09:00:44.489038,2026-08-09 09:00:44.489038,CUSTOMS_HOLD
ORD-000420,CUST-006,PROD-001,SUP-010,153,1250.0,191250.0,USD,2026-07-29 06:00:44.489038,2026-08-05 06:00:44.489038,DELIVERED
ORD-000421,CUST-006,PROD-010,SUP-001,146,120.0,17520.0,USD,2026-07-03 11:00:44.489038,2026-07-17 11:00:44.489038,DELIVERED
ORD-000422,CUST-003,PROD-001,SUP-010,144,1250.0,180000.0,USD,2026-06-28 10:00:44.489038,2026-07-12 10:00:44.489038,DELIVERED
ORD-000423,CUST-004,PROD-010,SUP-001,60,120.0,7200.0,USD,2026-07-16 10:00:44.489038,2026-07-26 10:00:44.489038,IN_TRANSIT
ORD-000424,CUST-005,PROD-007,SUP-015,42,3200.0,134400.0,USD,2026-07-20 10:00:44.489038,2026-07-29 10:00:44.489038,DELIVERED
ORD-000425,CUST-002,PROD-010,SUP-001,33,120.0,3960.0,USD,2026-08-08 06:00:44.489038,2026-08-14 06:00:44.489038,DELIVERED
ORD-000426,CUST-003,PROD-004,SUP-009,20,4800.0,96000.0,USD,2026-08-07 06:00:44.489038,2026-08-21 06:00:44.489038,DELAYED
ORD-000427,CUST-008,PROD-004,SUP-009,125,4800.0,600000.0,USD,2026-07-26 16:00:44.489038,2026-08-02 16:00:44.489038,DELIVERED
ORD-000428,CUST-005,PROD-007,SUP-015,153,3200.0,489600.0,USD,2026-07-16 00:00:44.489038,2026-07-29 00:00:44.489038,DELIVERED
ORD-000429,CUST-005,PROD-006,SUP-015,164,1800.0,295200.0,USD,2026-06-30 03:00:44.489038,2026-07-08 03:00:44.489038,DELIVERED
ORD-000430,CUST-008,PROD-002,SUP-005,46,350.0,16100.0,USD,2026-07-03 06:00:44.489038,2026-07-09 06:00:44.489038,CUSTOMS_HOLD
ORD-000431,CUST-004,PROD-008,SUP-003,32,890.0,28480.0,USD,2026-06-29 11:00:44.489038,2026-07-14 11:00:44.489038,IN_TRANSIT
ORD-000432,CUST-005,PROD-002,SUP-005,66,350.0,23100.0,USD,2026-07-01 20:00:44.489038,2026-07-08 20:00:44.489038,DELIVERED
ORD-000433,CUST-009,PROD-010,SUP-001,32,120.0,3840.0,USD,2026-07-20 17:00:44.489038,2026-07-31 17:00:44.489038,IN_TRANSIT
ORD-000434,CUST-002,PROD-005,SUP-013,85,2100.0,178500.0,USD,2026-07-26 17:00:44.489038,2026-08-05 17:00:44.489038,IN_TRANSIT
ORD-000435,CUST-004,PROD-009,SUP-006,192,3400.0,652800.0,USD,2026-07-24 11:00:44.489038,2026-08-01 11:00:44.489038,DELIVERED
ORD-000436,CUST-002,PROD-009,SUP-006,83,3400.0,282200.0,USD,2026-07-04 02:00:44.489038,2026-07-09 02:00:44.489038,DELAYED
ORD-000437,CUST-009,PROD-004,SUP-009,28,4800.0,134400.0,USD,2026-08-08 23:00:44.489038,2026-08-15 23:00:44.489038,DELAYED
ORD-000438,CUST-003,PROD-003,SUP-007,65,45.0,2925.0,USD,2026-08-10 13:00:44.489038,2026-08-23 13:00:44.489038,DELIVERED
ORD-000439,CUST-001,PROD-005,SUP-013,85,2100.0,178500.0,USD,2026-08-05 21:00:44.489038,2026-08-20 21:00:44.489038,IN_TRANSIT
ORD-000440,CUST-007,PROD-008,SUP-003,50,890.0,44500.0,USD,2026-07-21 21:00:44.489038,2026-08-05 21:00:44.489038,IN_TRANSIT
ORD-000441,CUST-008,PROD-008,SUP-003,111,890.0,98790.0,USD,2026-07-27 08:00:44.489038,2026-08-10 08:00:44.489038,DELIVERED
ORD-000442,CUST-004,PROD-008,SUP-003,100,890.0,89000.0,USD,2026-07-05 15:00:44.489038,2026-07-15 15:00:44.489038,DELAYED
ORD-000443,CUST-004,PROD-004,SUP-009,19,4800.0,91200.0,USD,2026-08-10 17:00:44.489038,2026-08-17 17:00:44.489038,IN_TRANSIT
ORD-000444,CUST-010,PROD-006,SUP-015,41,1800.0,73800.0,USD,2026-07-12 09:00:44.489038,2026-07-21 09:00:44.489038,DELIVERED
ORD-000445,CUST-005,PROD-007,SUP-015,195,3200.0,624000.0,USD,2026-07-26 08:00:44.489038,2026-08-10 08:00:44.489038,DELIVERED
ORD-000446,CUST-003,PROD-004,SUP-009,188,4800.0,902400.0,USD,2026-07-24 17:00:44.489038,2026-07-30 17:00:44.489038,IN_TRANSIT
ORD-000447,CUST-010,PROD-010,SUP-001,124,120.0,14880.0,USD,2026-08-09 21:00:44.489038,2026-08-22 21:00:44.489038,DELIVERED
ORD-000448,CUST-008,PROD-006,SUP-015,123,1800.0,221400.0,USD,2026-08-08 20:00:44.489038,2026-08-22 20:00:44.489038,DELIVERED
ORD-000449,CUST-009,PROD-005,SUP-013,78,2100.0,163800.0,USD,2026-07-15 20:00:44.489038,2026-07-29 20:00:44.489038,DELIVERED
ORD-000450,CUST-005,PROD-003,SUP-007,161,45.0,7245.0,USD,2026-08-05 03:00:44.489038,2026-08-12 03:00:44.489038,DELAYED
ORD-000451,CUST-008,PROD-002,SUP-005,196,350.0,68600.0,USD,2026-07-06 08:00:44.489038,2026-07-16 08:00:44.489038,DELIVERED
ORD-000452,CUST-003,PROD-007,SUP-015,17,3200.0,54400.0,USD,2026-08-09 21:00:44.489038,2026-08-17 21:00:44.489038,CUSTOMS_HOLD
ORD-000453,CUST-004,PROD-010,SUP-001,39,120.0,4680.0,USD,2026-07-29 23:00:44.489038,2026-08-10 23:00:44.489038,IN_TRANSIT
ORD-000454,CUST-005,PROD-010,SUP-001,189,120.0,22680.0,USD,2026-07-19 18:00:44.489038,2026-07-30 18:00:44.489038,DELAYED
ORD-000455,CUST-004,PROD-005,SUP-013,37,2100.0,77700.0,USD,2026-07-08 22:00:44.489038,2026-07-23 22:00:44.489038,IN_TRANSIT
ORD-000456,CUST-008,PROD-007,SUP-015,23,3200.0,73600.0,USD,2026-07-24 21:00:44.489038,2026-08-08 21:00:44.489038,IN_TRANSIT
ORD-000457,CUST-007,PROD-005,SUP-013,6,2100.0,12600.0,USD,2026-08-03 03:00:44.489038,2026-08-16 03:00:44.489038,DELIVERED
ORD-000458,CUST-006,PROD-008,SUP-003,53,890.0,47170.0,USD,2026-07-14 21:00:44.489038,2026-07-20 21:00:44.489038,CUSTOMS_HOLD
ORD-000459,CUST-005,PROD-004,SUP-009,160,4800.0,768000.0,USD,2026-08-06 17:00:44.489038,2026-08-14 17:00:44.489038,IN_TRANSIT
ORD-000460,CUST-003,PROD-004,SUP-009,28,4800.0,134400.0,USD,2026-07-17 01:00:44.489038,2026-07-31 01:00:44.489038,IN_TRANSIT
ORD-000461,CUST-004,PROD-003,SUP-007,28,45.0,1260.0,USD,2026-07-16 12:00:44.489038,2026-07-23 12:00:44.489038,DELIVERED
ORD-000462,CUST-002,PROD-006,SUP-015,129,1800.0,232200.0,USD,2026-08-07 18:00:44.489038,2026-08-12 18:00:44.489038,DELIVERED
ORD-000463,CUST-001,PROD-006,SUP-015,23,1800.0,41400.0,USD,2026-08-08 11:00:44.489038,2026-08-20 11:00:44.489038,DELIVERED
ORD-000464,CUST-007,PROD-006,SUP-015,73,1800.0,131400.0,USD,2026-08-10 06:00:44.489038,2026-08-25 06:00:44.489038,DELIVERED
ORD-000465,CUST-009,PROD-008,SUP-003,21,890.0,18690.0,USD,2026-07-13 13:00:44.489038,2026-07-20 13:00:44.489038,DELIVERED
ORD-000466,CUST-001,PROD-003,SUP-007,147,45.0,6615.0,USD,2026-07-30 10:00:44.489038,2026-08-04 10:00:44.489038,DELIVERED
ORD-000467,CUST-009,PROD-001,SUP-010,86,1250.0,107500.0,USD,2026-08-03 05:00:44.489038,2026-08-16 05:00:44.489038,DELIVERED
ORD-000468,CUST-001,PROD-003,SUP-007,17,45.0,765.0,USD,2026-07-29 01:00:44.489038,2026-08-12 01:00:44.489038,IN_TRANSIT
ORD-000469,CUST-001,PROD-010,SUP-001,135,120.0,16200.0,USD,2026-07-05 16:00:44.489038,2026-07-17 16:00:44.489038,DELIVERED
ORD-000470,CUST-010,PROD-006,SUP-015,79,1800.0,142200.0,USD,2026-07-18 21:00:44.489038,2026-07-26 21:00:44.489038,IN_TRANSIT
ORD-000471,CUST-006,PROD-008,SUP-003,86,890.0,76540.0,USD,2026-07-30 12:00:44.489038,2026-08-07 12:00:44.489038,IN_TRANSIT
ORD-000472,CUST-002,PROD-009,SUP-006,183,3400.0,622200.0,USD,2026-06-28 23:00:44.489038,2026-07-05 23:00:44.489038,DELIVERED
ORD-000473,CUST-003,PROD-002,SUP-005,92,350.0,32200.0,USD,2026-08-07 03:00:44.489038,2026-08-13 03:00:44.489038,IN_TRANSIT
ORD-000474,CUST-006,PROD-001,SUP-010,180,1250.0,225000.0,USD,2026-08-11 16:00:44.489038,2026-08-16 16:00:44.489038,DELAYED
ORD-000475,CUST-010,PROD-010,SUP-001,38,120.0,4560.0,USD,2026-07-10 17:00:44.489038,2026-07-15 17:00:44.489038,DELIVERED
ORD-000476,CUST-006,PROD-007,SUP-015,54,3200.0,172800.0,USD,2026-07-19 08:00:44.489038,2026-07-24 08:00:44.489038,DELIVERED
ORD-000477,CUST-003,PROD-005,SUP-013,111,2100.0,233100.0,USD,2026-08-02 23:00:44.489038,2026-08-14 23:00:44.489038,IN_TRANSIT
ORD-000478,CUST-004,PROD-008,SUP-003,131,890.0,116590.0,USD,2026-08-11 18:00:44.489038,2026-08-25 18:00:44.489038,IN_TRANSIT
ORD-000479,CUST-003,PROD-007,SUP-015,74,3200.0,236800.0,USD,2026-08-05 23:00:44.489038,2026-08-13 23:00:44.489038,DELIVERED
ORD-000480,CUST-007,PROD-001,SUP-010,179,1250.0,223750.0,USD,2026-08-06 10:00:44.489038,2026-08-21 10:00:44.489038,IN_TRANSIT
ORD-000481,CUST-001,PROD-001,SUP-010,16,1250.0,20000.0,USD,2026-07-02 13:00:44.489038,2026-07-08 13:00:44.489038,DELAYED
ORD-000482,CUST-002,PROD-002,SUP-005,54,350.0,18900.0,USD,2026-07-19 22:00:44.489038,2026-07-28 22:00:44.489038,DELIVERED
ORD-000483,CUST-005,PROD-010,SUP-001,149,120.0,17880.0,USD,2026-07-19 16:00:44.489038,2026-08-01 16:00:44.489038,CUSTOMS_HOLD
ORD-000484,CUST-010,PROD-004,SUP-009,138,4800.0,662400.0,USD,2026-07-30 09:00:44.489038,2026-08-10 09:00:44.489038,DELIVERED
ORD-000485,CUST-003,PROD-001,SUP-010,91,1250.0,113750.0,USD,2026-07-08 14:00:44.489038,2026-07-18 14:00:44.489038,DELIVERED
ORD-000486,CUST-005,PROD-003,SUP-007,32,45.0,1440.0,USD,2026-08-06 23:00:44.489038,2026-08-13 23:00:44.489038,IN_TRANSIT
ORD-000487,CUST-010,PROD-003,SUP-007,167,45.0,7515.0,USD,2026-06-28 14:00:44.489038,2026-07-04 14:00:44.489038,DELIVERED
ORD-000488,CUST-008,PROD-009,SUP-006,199,3400.0,676600.0,USD,2026-07-26 18:00:44.489038,2026-08-01 18:00:44.489038,DELIVERED
ORD-000489,CUST-006,PROD-008,SUP-003,152,890.0,135280.0,USD,2026-07-04 10:00:44.489038,2026-07-15 10:00:44.489038,DELIVERED
ORD-000490,CUST-010,PROD-008,SUP-003,72,890.0,64080.0,USD,2026-07-05 09:00:44.489038,2026-07-20 09:00:44.489038,DELIVERED
ORD-000491,CUST-001,PROD-010,SUP-001,140,120.0,16800.0,USD,2026-08-11 04:00:44.489038,2026-08-20 04:00:44.489038,DELIVERED
ORD-000492,CUST-004,PROD-006,SUP-015,154,1800.0,277200.0,USD,2026-07-01 20:00:44.489038,2026-07-06 20:00:44.489038,IN_TRANSIT
ORD-000493,CUST-001,PROD-010,SUP-001,47,120.0,5640.0,USD,2026-06-30 00:00:44.489038,2026-07-15 00:00:44.489038,DELIVERED
ORD-000494,CUST-003,PROD-009,SUP-006,174,3400.0,591600.0,USD,2026-07-10 12:00:44.489038,2026-07-22 12:00:44.489038,DELIVERED
ORD-000495,CUST-006,PROD-005,SUP-013,47,2100.0,98700.0,USD,2026-07-22 18:00:44.489038,2026-07-30 18:00:44.489038,CUSTOMS_HOLD
ORD-000496,CUST-008,PROD-009,SUP-006,149,3400.0,506600.0,USD,2026-07-07 19:00:44.489038,2026-07-20 19:00:44.489038,IN_TRANSIT
ORD-000497,CUST-002,PROD-005,SUP-013,56,2100.0,117600.0,USD,2026-08-10 07:00:44.489038,2026-08-21 07:00:44.489038,IN_TRANSIT
ORD-000498,CUST-010,PROD-003,SUP-007,156,45.0,7020.0,USD,2026-07-17 22:00:44.489038,2026-07-26 22:00:44.489038,DELIVERED
ORD-000499,CUST-004,PROD-004,SUP-009,136,4800.0,652800.0,USD,2026-07-22 01:00:44.489038,2026-08-05 01:00:44.489038,DELIVERED
ORD-000500,CUST-009,PROD-010,SUP-001,80,120.0,9600.0,USD,2026-08-09 06:00:44.489038,2026-08-23 06:00:44.489038,CUSTOMS_HOLD
ORD-000501,CUST-005,PROD-009,SUP-006,132,3400.0,448800.0,USD,2026-07-29 01:00:44.489038,2026-08-13 01:00:44.489038,DELIVERED
ORD-000502,CUST-004,PROD-001,SUP-010,66,1250.0,82500.0,USD,2026-07-10 22:00:44.489038,2026-07-24 22:00:44.489038,DELIVERED
ORD-000503,CUST-008,PROD-008,SUP-003,28,890.0,24920.0,USD,2026-07-28 03:00:44.489038,2026-08-05 03:00:44.489038,DELAYED
ORD-000504,CUST-001,PROD-008,SUP-003,123,890.0,109470.0,USD,2026-08-06 16:00:44.489038,2026-08-12 16:00:44.489038,DELAYED
ORD-000505,CUST-010,PROD-002,SUP-005,44,350.0,15400.0,USD,2026-07-16 10:00:44.489038,2026-07-29 10:00:44.489038,DELIVERED
ORD-000506,CUST-002,PROD-010,SUP-001,171,120.0,20520.0,USD,2026-07-24 16:00:44.489038,2026-07-31 16:00:44.489038,IN_TRANSIT
ORD-000507,CUST-006,PROD-004,SUP-009,185,4800.0,888000.0,USD,2026-07-28 11:00:44.489038,2026-08-08 11:00:44.489038,DELIVERED
ORD-000508,CUST-002,PROD-001,SUP-010,71,1250.0,88750.0,USD,2026-07-30 01:00:44.489038,2026-08-04 01:00:44.489038,DELAYED
ORD-000509,CUST-006,PROD-001,SUP-010,200,1250.0,250000.0,USD,2026-07-31 07:00:44.489038,2026-08-08 07:00:44.489038,DELIVERED
ORD-000510,CUST-008,PROD-002,SUP-005,56,350.0,19600.0,USD,2026-08-05 13:00:44.489038,2026-08-12 13:00:44.489038,DELIVERED
ORD-000511,CUST-003,PROD-008,SUP-003,103,890.0,91670.0,USD,2026-07-29 01:00:44.489038,2026-08-12 01:00:44.489038,DELIVERED
ORD-000512,CUST-003,PROD-005,SUP-013,88,2100.0,184800.0,USD,2026-08-06 00:00:44.489038,2026-08-13 00:00:44.489038,DELIVERED
ORD-000513,CUST-008,PROD-007,SUP-015,7,3200.0,22400.0,USD,2026-08-08 16:00:44.489038,2026-08-19 16:00:44.489038,IN_TRANSIT
ORD-000514,CUST-003,PROD-001,SUP-010,185,1250.0,231250.0,USD,2026-06-29 02:00:44.489038,2026-07-10 02:00:44.489038,IN_TRANSIT
ORD-000515,CUST-003,PROD-004,SUP-009,58,4800.0,278400.0,USD,2026-07-16 17:00:44.489038,2026-07-31 17:00:44.489038,DELIVERED
ORD-000516,CUST-010,PROD-007,SUP-015,125,3200.0,400000.0,USD,2026-07-26 12:00:44.489038,2026-08-04 12:00:44.489038,DELIVERED
ORD-000517,CUST-005,PROD-006,SUP-015,72,1800.0,129600.0,USD,2026-07-07 17:00:44.489038,2026-07-12 17:00:44.489038,DELIVERED
ORD-000518,CUST-002,PROD-007,SUP-015,66,3200.0,211200.0,USD,2026-07-15 08:00:44.489038,2026-07-26 08:00:44.489038,DELIVERED
ORD-000519,CUST-001,PROD-006,SUP-015,37,1800.0,66600.0,USD,2026-07-29 16:00:44.489038,2026-08-06 16:00:44.489038,DELIVERED
ORD-000520,CUST-005,PROD-005,SUP-013,39,2100.0,81900.0,USD,2026-07-11 08:00:44.489038,2026-07-16 08:00:44.489038,DELIVERED
ORD-000521,CUST-004,PROD-005,SUP-013,136,2100.0,285600.0,USD,2026-06-29 12:00:44.489038,2026-07-11 12:00:44.489038,DELAYED
ORD-000522,CUST-005,PROD-001,SUP-010,191,1250.0,238750.0,USD,2026-08-11 14:00:44.489038,2026-08-17 14:00:44.489038,IN_TRANSIT
ORD-000523,CUST-003,PROD-009,SUP-006,26,3400.0,88400.0,USD,2026-08-04 09:00:44.489038,2026-08-11 09:00:44.489038,IN_TRANSIT
