event_id,shipment_id,device_id,latitude,longitude,temperature_c,humidity_pct,battery_level,recorded_at,is_temp_breach
IOT-0001145,SHP-000064,DEV-844,40.763204,-88.009971,4.34,61.78,75,2026-08-10 15:25:44.489038,False
IOT-0001146,SHP-000075,DEV-957,23.471841,56.539297,3.05,60.83,28,2026-08-10 07:03:44.489038,False
IOT-0001147,SHP-000527,DEV-716,39.966592,-87.139917,2.33,49.67,21,2026-08-10 10:12:44.489038,False
IOT-0001148,SHP-000017,DEV-874,35.910605,138.820526,4.49,72.72,67,2026-08-08 10:07:44.489038,False
IOT-0001149,SHP-000492,DEV-166,28.925555,119.912176,6.24,56.31,80,2026-08-10 02:34:44.489038,False
IOT-0001150,SHP-000496,DEV-923,34.119262,139.223952,2.82,51.49,40,2026-08-12 10:11:44.489038,False
IOT-0001151,SHP-000506,DEV-633,39.996684,-85.753833,6.5,43.96,39,2026-08-11 08:02:44.489038,False
IOT-0001152,SHP-000326,DEV-857,-32.474536,148.77953,2.16,60.36,81,2026-08-12 19:22:44.489038,False
IOT-0001153,SHP-000501,DEV-785,53.080756,5.68665,3.96,74.16,77,2026-08-12 11:47:44.489038,False
IOT-0001154,SHP-000174,DEV-880,0.153756,101.439307,2.77,61.59,79,2026-08-08 07:11:44.489038,False
IOT-0001155,SHP-000230,DEV-293,53.529164,11.977718,2.41,45.66,83,2026-08-11 12:36:44.489038,False
IOT-0001156,SHP-000252,DEV-308,33.995374,142.134764,3.31,63.21,74,2026-08-10 01:14:44.489038,False
IOT-0001157,SHP-000451,DEV-431,35.21955,-117.526711,3.61,73.34,67,2026-08-09 10:15:44.489038,False
IOT-0001158,SHP-000366,DEV-871,42.713924,-86.764161,3.84,58.42,22,2026-08-12 00:32:44.489038,False
IOT-0001159,SHP-000104,DEV-127,-32.299626,149.062684,5.95,70.65,84,2026-08-10 14:38:44.489038,False
IOT-0001160,SHP-000560,DEV-167,35.909884,-117.144422,6.24,66.82,79,2026-08-09 16:10:44.489038,False
IOT-0001161,SHP-000078,DEV-394,34.20286,139.459093,16.66,40.4,50,2026-08-09 08:29:44.489038,True
IOT-0001162,SHP-000126,DEV-566,-0.814609,103.71424,2.7,65.27,47,2026-08-12 23:06:44.489038,False
IOT-0001163,SHP-000022,DEV-182,24.897786,55.608752,3.58,54.18,92,2026-08-12 10:12:44.489038,False
IOT-0001164,SHP-000109,DEV-867,-33.53257,153.228137,2.01,43.4,87,2026-08-10 13:14:44.489038,False
IOT-0001165,SHP-000030,DEV-121,-25.710312,-47.322811,6.08,58.65,40,2026-08-10 16:33:44.489038,False
IOT-0001166,SHP-000523,DEV-780,3.061896,105.810616,2.69,56.87,42,2026-08-09 06:15:44.489038,False
IOT-0001167,SHP-000497,DEV-987,1.773794,103.416757,2.06,47.73,61,2026-08-11 20:46:44.489038,False
IOT-0001168,SHP-000588,DEV-952,-32.508913,152.910806,4.01,62.95,65,2026-08-09 13:15:44.489038,False
IOT-0001169,SHP-000051,DEV-842,51.178272,7.830295,2.76,56.36,87,2026-08-08 23:14:44.489038,False
IOT-0001170,SHP-000034,DEV-791,42.901853,-88.034441,2.6,74.59,16,2026-08-12 13:43:44.489038,False
IOT-0001171,SHP-000518,DEV-988,23.47042,56.85721,4.21,54.51,18,2026-08-12 21:52:44.489038,False
IOT-0001172,SHP-000097,DEV-781,26.434271,57.444296,4.8,74.36,82,2026-08-11 22:12:44.489038,False
IOT-0001173,SHP-000179,DEV-505,52.731212,8.170633,2.87,45.95,39,2026-08-08 06:42:44.489038,False
IOT-0001174,SHP-000012,DEV-405,35.446482,140.550046,4.3,47.59,53,2026-08-10 08:36:44.489038,False
IOT-0001175,SHP-000524,DEV-549,33.347774,138.253705,16.15,62.79,46,2026-08-12 10:28:44.489038,True
IOT-0001176,SHP-000201,DEV-187,35.2948,139.939924,4.14,46.44,97,2026-08-10 18:11:44.489038,False
IOT-0001177,SHP-000279,DEV-892,-25.995954,-46.702901,2.49,73.94,69,2026-08-08 18:09:44.489038,False
IOT-0001178,SHP-000576,DEV-959,31.233808,121.377951,3.4,57.3,15,2026-08-10 17:09:44.489038,False
IOT-0001179,SHP-000531,DEV-293,50.763408,5.809468,8.64,40.83,81,2026-08-12 06:32:44.489038,True
IOT-0001180,SHP-000045,DEV-116,34.729231,138.60114,2.8,69.86,33,2026-08-12 15:02:44.489038,False
IOT-0001181,SHP-000244,DEV-243,55.617662,8.023827,2.73,61.71,32,2026-08-12 00:45:44.489038,False
IOT-0001182,SHP-000481,DEV-296,-0.792731,104.123038,3.3,58.92,92,2026-08-09 17:10:44.489038,False
IOT-0001183,SHP-000296,DEV-619,53.937766,3.402785,2.38,59.19,51,2026-08-09 08:53:44.489038,False
IOT-0001184,SHP-000543,DEV-218,40.689716,-87.906566,5.91,49.66,99,2026-08-09 10:51:44.489038,False
IOT-0001185,SHP-000031,DEV-739,35.368633,138.756396,3.48,71.71,38,2026-08-08 17:22:44.489038,False
IOT-0001186,SHP-000451,DEV-260,32.332692,123.814755,4.14,53.6,76,2026-08-10 15:36:44.489038,False
IOT-0001187,SHP-000109,DEV-488,23.864092,54.722024,5.97,62.98,58,2026-08-13 01:45:44.489038,False
IOT-0001188,SHP-000243,DEV-599,36.423465,-119.721204,4.42,56.89,30,2026-08-12 01:52:44.489038,False
IOT-0001189,SHP-000487,DEV-777,27.413589,54.282506,2.33,64.44,28,2026-08-12 02:32:44.489038,False
IOT-0001190,SHP-000283,DEV-421,-35.545055,152.042343,2.32,68.92,25,2026-08-13 03:13:44.489038,False
IOT-0001191,SHP-000326,DEV-170,50.469086,2.099922,3.61,49.28,21,2026-08-12 11:40:44.489038,False
IOT-0001192,SHP-000121,DEV-956,-25.340339,-45.172441,5.31,65.11,63,2026-08-09 21:49:44.489038,False
IOT-0001193,SHP-000036,DEV-904,25.148606,56.864136,4.98,55.5,32,2026-08-11 16:34:44.489038,False
IOT-0001194,SHP-000020,DEV-161,26.150821,55.410212,5.7,52.42,58,2026-08-12 02:18:44.489038,False
IOT-0001195,SHP-000538,DEV-234,-32.778112,149.404878,3.82,59.09,75,2026-08-12 13:11:44.489038,False
IOT-0001196,SHP-000212,DEV-513,34.819316,140.299381,4.25,73.7,77,2026-08-11 19:06:44.489038,False
IOT-0001197,SHP-000566,DEV-383,2.491357,105.054384,5.48,56.01,68,2026-08-08 07:42:44.489038,False
IOT-0001198,SHP-000006,DEV-170,-25.970397,-48.260385,3.03,57.99,49,2026-08-08 17:11:44.489038,False
IOT-0001199,SHP-000064,DEV-266,42.958793,-85.204982,4.34,51.46,46,2026-08-09 22:58:44.489038,False
IOT-0001200,SHP-000464,DEV-167,35.409929,139.674745,2.68,64.74,100,2026-08-08 17:02:44.489038,False
IOT-0001201,SHP-000548,DEV-616,32.929332,120.285372,2.32,48.15,47,2026-08-08 12:39:44.489038,False
IOT-0001202,SHP-000546,DEV-758,41.184827,-85.65517,3.54,52.07,18,2026-08-08 14:26:44.489038,False
IOT-0001203,SHP-000525,DEV-351,-22.090706,-45.366626,3.06,52.27,65,2026-08-10 16:04:44.489038,False
IOT-0001204,SHP-000286,DEV-430,33.563718,123.828342,3.09,65.05,76,2026-08-11 14:38:44.489038,False
IOT-0001205,SHP-000125,DEV-551,-21.651972,-46.72307,4.26,71.26,25,2026-08-10 09:13:44.489038,False
IOT-0001206,SHP-000519,DEV-153,39.918395,-85.857293,4.22,49.5,47,2026-08-12 22:39:44.489038,False
IOT-0001207,SHP-000308,DEV-506,50.080634,5.946318,4.76,50.44,23,2026-08-13 01:07:44.489038,False
IOT-0001208,SHP-000530,DEV-276,40.833048,-87.405079,6.08,63.89,44,2026-08-11 19:47:44.489038,False
IOT-0001209,SHP-000478,DEV-556,39.56658,-86.912432,16.26,72.04,70,2026-08-09 05:01:44.489038,True
IOT-0001210,SHP-000046,DEV-643,-32.018,150.234223,2.26,71.05,32,2026-08-13 02:26:44.489038,False
IOT-0001211,SHP-000322,DEV-612,0.821882,101.43615,3.32,63.44,55,2026-08-09 08:11:44.489038,False
IOT-0001212,SHP-000145,DEV-720,29.220221,123.552724,3.25,51.86,57,2026-08-10 19:12:44.489038,False
IOT-0001213,SHP-000235,DEV-781,53.084597,6.918634,3.11,50.09,55,2026-08-09 16:18:44.489038,False
IOT-0001214,SHP-000069,DEV-503,-21.689796,-44.068594,6.0,52.03,56,2026-08-12 17:56:44.489038,False
IOT-0001215,SHP-000313,DEV-640,2.647502,105.059142,3.15,69.05,71,2026-08-08 08:19:44.489038,False
IOT-0001216,SHP-000049,DEV-609,34.518694,139.306137,6.24,74.9,29,2026-08-12 08:15:44.489038,False
IOT-0001217,SHP-000234,DEV-702,35.41221,-119.270964,5.19,60.14,65,2026-08-12 22:26:44.489038,False
IOT-0001218,SHP-000504,DEV-771,26.692652,56.768716,2.44,65.97,60,2026-08-09 18:24:44.489038,False
IOT-0001219,SHP-000192,DEV-923,-25.209037,-44.108742,2.42,50.28,40,2026-08-10 06:56:44.489038,False
IOT-0001220,SHP-000341,DEV-177,23.831753,55.699186,4.66,72.26,46,2026-08-08 17:44:44.489038,False
IOT-0001221,SHP-000078,DEV-921,-23.962997,-44.536775,2.97,58.92,99,2026-08-10 02:44:44.489038,False
IOT-0001222,SHP-000480,DEV-850,37.100056,138.527681,15.43,42.49,65,2026-08-09 10:25:44.489038,True
IOT-0001223,SHP-000355,DEV-966,52.555711,5.616359,3.88,50.58,70,2026-08-08 10:05:44.489038,False
IOT-0001224,SHP-000205,DEV-339,-25.429659,-47.741424,2.65,56.84,53,2026-08-12 11:50:44.489038,False
IOT-0001225,SHP-000418,DEV-780,-21.690715,-48.197076,6.41,49.42,85,2026-08-08 16:23:44.489038,False
IOT-0001226,SHP-000077,DEV-925,-32.644358,150.840907,3.49,45.03,82,2026-08-09 20:08:44.489038,False
IOT-0001227,SHP-000206,DEV-701,41.334233,-87.286476,5.16,57.25,69,2026-08-11 11:50:44.489038,False
IOT-0001228,SHP-000474,DEV-837,2.16189,105.884413,4.45,42.86,92,2026-08-08 13:59:44.489038,False
IOT-0001229,SHP-000320,DEV-743,32.547651,121.374924,5.96,64.01,27,2026-08-09 18:01:44.489038,False
IOT-0001230,SHP-000330,DEV-543,29.040854,119.837027,2.78,64.91,49,2026-08-12 05:17:44.489038,False
IOT-0001231,SHP-000039,DEV-312,36.08787,-119.477143,5.32,40.13,93,2026-08-11 05:09:44.489038,False
IOT-0001232,SHP-000583,DEV-285,51.09147,9.160759,3.27,66.6,70,2026-08-11 14:43:44.489038,False
IOT-0001233,SHP-000056,DEV-337,2.687979,105.76619,6.08,41.43,86,2026-08-12 09:29:44.489038,False
IOT-0001234,SHP-000551,DEV-542,26.135838,53.088304,4.64,41.5,62,2026-08-08 23:49:44.489038,False
IOT-0001235,SHP-000467,DEV-522,37.482437,137.775745,4.5,63.34,49,2026-08-09 04:16:44.489038,False
IOT-0001236,SHP-000563,DEV-352,-25.748456,-47.620929,5.2,44.29,92,2026-08-08 17:52:44.489038,False
IOT-0001237,SHP-000330,DEV-140,-33.122098,152.83417,4.46,58.64,68,2026-08-12 06:33:44.489038,False
IOT-0001238,SHP-000047,DEV-424,50.826091,6.146709,2.26,71.97,16,2026-08-10 14:39:44.489038,False
IOT-0001239,SHP-000379,DEV-853,39.654438,-87.3072,4.01,41.39,87,2026-08-12 08:46:44.489038,False
IOT-0001240,SHP-000530,DEV-676,34.152521,-116.314388,2.43,60.74,57,2026-08-13 04:00:44.489038,False
IOT-0001241,SHP-000323,DEV-641,24.775903,54.511153,3.47,47.43,46,2026-08-10 23:51:44.489038,False
IOT-0001242,SHP-000480,DEV-983,51.18865,5.132299,3.84,54.05,35,2026-08-12 21:17:44.489038,False
IOT-0001243,SHP-000509,DEV-974,27.451538,55.221861,5.68,68.06,51,2026-08-12 17:26:44.489038,False
IOT-0001244,SHP-000467,DEV-866,43.850941,-86.215377,2.84,72.46,81,2026-08-12 05:27:44.489038,False
IOT-0001245,SHP-000022,DEV-383,0.285092,104.725768,2.79,57.32,56,2026-08-09 17:39:44.489038,False
IOT-0001246,SHP-000485,DEV-895,24.730696,55.347027,2.32,59.1,25,2026-08-12 11:04:44.489038,False
IOT-0001247,SHP-000514,DEV-808,51.393502,9.457723,5.85,42.66,27,2026-08-12 17:12:44.489038,False
IOT-0001248,SHP-000524,DEV-315,54.06625,8.48138,5.67,49.48,24,2026-08-10 17:09:44.489038,False
IOT-0001249,SHP-000326,DEV-249,24.652238,57.036332,4.79,47.15,32,2026-08-11 00:27:44.489038,False
IOT-0001250,SHP-000503,DEV-560,26.963415,54.369459,6.07,44.21,24,2026-08-09 11:01:44.489038,False
IOT-0001251,SHP-000528,DEV-141,2.450438,103.020196,6.06,40.12,70,2026-08-09 04:03:44.489038,False
IOT-0001252,SHP-000104,DEV-145,-25.574911,-44.806559,9.87,56.3,66,2026-08-10 12:26:44.489038,True
IOT-0001253,SHP-000378,DEV-865,1.562545,105.244471,5.68,50.87,99,2026-08-09 13:54:44.489038,False
IOT-0001254,SHP-000237,DEV-190,-23.816296,-46.309907,14.04,58.0,54,2026-08-12 21:25:44.489038,True
IOT-0001255,SHP-000378,DEV-117,2.597222,101.467917,14.03,41.17,73,2026-08-10 05:45:44.489038,True
IOT-0001256,SHP-000088,DEV-966,40.607072,-89.97653,16.0,51.79,28,2026-08-10 02:15:44.489038,True
IOT-0001257,SHP-000539,DEV-528,43.987855,-88.93879,2.21,48.5,52,2026-08-10 09:56:44.489038,False
IOT-0001258,SHP-000186,DEV-684,1.033797,103.707952,4.15,60.55,79,2026-08-09 11:40:44.489038,False
IOT-0001259,SHP-000429,DEV-679,52.647843,10.575574,5.51,52.55,46,2026-08-12 17:55:44.489038,False
IOT-0001260,SHP-000006,DEV-781,-34.341376,150.665982,4.84,63.09,15,2026-08-08 10:14:44.489038,False
IOT-0001261,SHP-000423,DEV-194,34.42882,-116.107694,3.09,52.48,35,2026-08-10 00:40:44.489038,False
IOT-0001262,SHP-000159,DEV-705,-32.02322,151.84514,15.28,48.63,88,2026-08-13 03:51:44.489038,True
IOT-0001263,SHP-000278,DEV-464,-31.427013,150.249617,2.38,70.17,42,2026-08-09 05:28:44.489038,False
IOT-0001264,SHP-000473,DEV-239,31.371624,119.558673,5.0,55.39,17,2026-08-11 04:28:44.489038,False
IOT-0001265,SHP-000122,DEV-756,24.883719,56.09148,4.7,50.28,42,2026-08-10 05:22:44.489038,False
IOT-0001266,SHP-000473,DEV-138,-32.359443,151.692583,3.27,56.1,33,2026-08-09 18:11:44.489038,False
IOT-0001267,SHP-000211,DEV-805,54.428789,11.635263,4.01,63.2,92,2026-08-11 13:07:44.489038,False
IOT-0001268,SHP-000574,DEV-904,-32.820618,150.950216,2.72,52.95,23,2026-08-11 06:06:44.489038,False
IOT-0001269,SHP-000538,DEV-203,51.876122,4.996332,2.42,66.83,15,2026-08-13 02:30:44.489038,False
IOT-0001270,SHP-000096,DEV-617,30.326814,120.916823,2.46,71.56,19,2026-08-08 11:42:44.489038,False
IOT-0001271,SHP-000487,DEV-732,25.716185,53.048993,16.26,54.4,27,2026-08-11 06:03:44.489038,True
IOT-0001272,SHP-000511,DEV-255,26.472326,55.889007,5.03,66.42,29,2026-08-08 10:55:44.489038,False
IOT-0001273,SHP-000210,DEV-521,50.286459,4.372648,3.2,47.34,86,2026-08-09 11:29:44.489038,False
IOT-0001274,SHP-000091,DEV-611,50.045051,5.660567,4.65,61.93,48,2026-08-10 21:12:44.489038,False
IOT-0001275,SHP-000152,DEV-919,39.41589,-86.842426,3.84,71.37,41,2026-08-10 00:59:44.489038,False
IOT-0001276,SHP-000557,DEV-922,32.723468,123.743222,5.45,49.16,85,2026-08-09 09:38:44.489038,False
IOT-0001277,SHP-000425,DEV-507,35.12503,139.056011,2.0,74.14,82,2026-08-12 05:18:44.489038,False
IOT-0001278,SHP-000586,DEV-840,26.241639,52.833483,4.22,64.71,15,2026-08-13 00:48:44.489038,False
IOT-0001279,SHP-000505,DEV-217,52.128518,2.616961,6.2,70.87,16,2026-08-12 13:24:44.489038,False
IOT-0001280,SHP-000453,DEV-679,51.687881,8.955179,2.52,57.86,31,2026-08-11 07:25:44.489038,False
IOT-0001281,SHP-000375,DEV-167,-26.400679,-45.490153,5.69,67.56,93,2026-08-08 22:22:44.489038,False
IOT-0001282,SHP-000251,DEV-399,53.42671,4.45406,4.15,48.77,21,2026-08-08 08:21:44.489038,False
IOT-0001283,SHP-000566,DEV-867,3.103501,104.578851,5.96,52.85,30,2026-08-11 13:56:44.489038,False
IOT-0001284,SHP-000220,DEV-108,-26.426435,-46.256828,17.93,60.02,47,2026-08-10 06:06:44.489038,True
IOT-0001285,SHP-000143,DEV-687,3.136007,104.948447,5.75,51.88,62,2026-08-11 07:54:44.489038,False
IOT-0001286,SHP-000411,DEV-789,34.705819,-116.608083,5.24,45.87,99,2026-08-11 16:30:44.489038,False
IOT-0001287,SHP-000502,DEV-259,33.304211,122.959059,4.78,56.84,35,2026-08-12 06:43:44.489038,False
IOT-0001288,SHP-000206,DEV-938,54.703013,11.250377,2.53,43.05,84,2026-08-09 07:11:44.489038,False
IOT-0001289,SHP-000114,DEV-873,34.143603,-119.054483,4.87,74.81,24,2026-08-10 12:01:44.489038,False
IOT-0001290,SHP-000052,DEV-256,33.63858,121.913863,4.39,41.05,49,2026-08-09 10:45:44.489038,False
IOT-0001291,SHP-000068,DEV-802,37.114491,141.745604,6.12,46.84,84,2026-08-12 04:36:44.489038,False
IOT-0001292,SHP-000494,DEV-119,53.31565,10.647052,5.36,54.85,91,2026-08-09 21:02:44.489038,False
IOT-0001293,SHP-000372,DEV-792,51.113987,8.757705,2.93,46.92,89,2026-08-08 08:56:44.489038,False
IOT-0001294,SHP-000041,DEV-511,42.798273,-87.330136,6.48,54.29,85,2026-08-09 20:08:44.489038,False
IOT-0001295,SHP-000137,DEV-883,34.050239,-119.613571,6.35,47.67,79,2026-08-10 06:11:44.489038,False
IOT-0001296,SHP-000081,DEV-903,35.016346,-119.271916,5.1,64.16,59,2026-08-11 16:51:44.489038,False
IOT-0001297,SHP-000152,DEV-998,32.847592,-116.060949,6.21,66.09,78,2026-08-10 08:21:44.489038,False
IOT-0001298,SHP-000028,DEV-924,-35.229824,149.448105,5.91,61.32,68,2026-08-12 13:25:44.489038,False
IOT-0001299,SHP-000414,DEV-169,-23.612165,-45.231671,4.84,63.53,63,2026-08-10 22:27:44.489038,False
IOT-0001300,SHP-000129,DEV-822,52.388741,8.710506,2.4,73.02,81,2026-08-09 02:46:44.489038,False
IOT-0001301,SHP-000484,DEV-517,1.473267,104.261079,3.87,55.95,47,2026-08-12 04:15:44.489038,False
IOT-0001302,SHP-000154,DEV-611,53.526856,2.966945,3.59,40.17,17,2026-08-09 14:04:44.489038,False
IOT-0001303,SHP-000566,DEV-226,43.672622,-90.037989,5.16,71.2,54,2026-08-10 09:30:44.489038,False
IOT-0001304,SHP-000071,DEV-209,-33.447919,149.216691,3.69,44.67,78,2026-08-11 05:45:44.489038,False
IOT-0001305,SHP-000466,DEV-199,43.399573,-87.995035,3.06,58.36,58,2026-08-08 22:05:44.489038,False
IOT-0001306,SHP-000232,DEV-297,29.871737,120.126269,6.31,62.19,20,2026-08-09 16:54:44.489038,False
IOT-0001307,SHP-000399,DEV-314,25.66711,57.753367,3.3,52.22,75,2026-08-11 19:54:44.489038,False
IOT-0001308,SHP-000524,DEV-810,-36.208408,153.381882,5.78,55.01,36,2026-08-10 08:29:44.489038,False
IOT-0001309,SHP-000366,DEV-227,54.482566,12.137774,4.48,69.46,34,2026-08-12 04:58:44.489038,False
IOT-0001310,SHP-000155,DEV-862,25.305488,53.089108,3.08,47.24,59,2026-08-11 02:32:44.489038,False
IOT-0001311,SHP-000069,DEV-281,51.862108,5.58295,4.42,45.36,29,2026-08-10 22:28:44.489038,False
IOT-0001312,SHP-000063,DEV-742,41.120892,-86.612265,4.57,40.83,40,2026-08-09 23:38:44.489038,False
IOT-0001313,SHP-000562,DEV-286,-25.829224,-48.662415,2.01,72.81,20,2026-08-09 20:26:44.489038,False
IOT-0001314,SHP-000481,DEV-201,31.04907,122.394026,5.62,74.1,59,2026-08-10 23:15:44.489038,False
IOT-0001315,SHP-000285,DEV-947,24.212678,53.37172,2.15,68.05,45,2026-08-12 12:19:44.489038,False
IOT-0001316,SHP-000427,DEV-300,54.929971,10.65558,4.76,54.01,69,2026-08-10 20:21:44.489038,False
IOT-0001317,SHP-000096,DEV-303,55.524789,9.660288,2.46,66.97,74,2026-08-11 04:14:44.489038,False
IOT-0001318,SHP-000090,DEV-440,33.220241,120.186675,4.98,74.62,43,2026-08-10 20:27:44.489038,False
IOT-0001319,SHP-000294,DEV-819,23.24756,56.24175,3.11,53.92,65,2026-08-09 03:44:44.489038,False
IOT-0001320,SHP-000103,DEV-110,36.210619,137.15413,4.15,63.37,82,2026-08-10 20:28:44.489038,False
IOT-0001321,SHP-000515,DEV-357,50.406753,6.208663,5.85,58.15,72,2026-08-09 17:02:44.489038,False
IOT-0001322,SHP-000005,DEV-644,33.657945,121.362513,3.49,74.69,72,2026-08-11 00:34:44.489038,False
IOT-0001323,SHP-000027,DEV-577,53.276636,6.141024,11.97,66.26,81,2026-08-09 20:40:44.489038,True
IOT-0001324,SHP-000100,DEV-868,-31.686892,153.567575,3.36,72.57,95,2026-08-09 10:21:44.489038,False
IOT-0001325,SHP-000410,DEV-777,40.525082,-85.753515,4.18,67.24,57,2026-08-10 15:48:44.489038,False
IOT-0001326,SHP-000239,DEV-648,53.27542,3.380844,3.48,50.9,74,2026-08-11 14:56:44.489038,False
IOT-0001327,SHP-000140,DEV-589,54.14645,9.432405,3.81,40.47,93,2026-08-10 05:22:44.489038,False
IOT-0001328,SHP-000418,DEV-721,0.030948,102.260502,3.47,56.28,64,2026-08-09 21:08:44.489038,False
IOT-0001329,SHP-000105,DEV-233,31.518203,122.113891,16.26,48.84,28,2026-08-13 05:49:44.489038,True
IOT-0001330,SHP-000195,DEV-188,52.56376,12.420581,6.19,51.47,78,2026-08-11 08:35:44.489038,False
IOT-0001331,SHP-000050,DEV-645,52.536776,11.336328,3.94,47.76,80,2026-08-11 08:41:44.489038,False
IOT-0001332,SHP-000484,DEV-912,31.793263,121.480061,2.33,64.01,70,2026-08-12 16:29:44.489038,False
IOT-0001333,SHP-000539,DEV-152,37.853554,139.00692,4.25,56.56,29,2026-08-12 13:10:44.489038,False
IOT-0001334,SHP-000196,DEV-179,32.159002,119.371378,5.17,69.62,15,2026-08-13 03:36:44.489038,False
IOT-0001335,SHP-000365,DEV-158,-33.898539,152.176295,4.61,54.23,27,2026-08-13 00:05:44.489038,False
IOT-0001336,SHP-000534,DEV-206,50.431537,5.608701,3.38,46.29,49,2026-08-12 03:14:44.489038,False
IOT-0001337,SHP-000409,DEV-162,-21.63143,-46.87218,2.92,55.24,81,2026-08-08 10:57:44.489038,False
IOT-0001338,SHP-000239,DEV-786,38.114813,140.651883,8.68,49.43,84,2026-08-10 13:52:44.489038,True
IOT-0001339,SHP-000157,DEV-127,-24.867587,-45.144081,12.19,48.12,16,2026-08-12 10:04:44.489038,True
IOT-0001340,SHP-000252,DEV-113,53.499813,11.720455,5.58,65.82,30,2026-08-08 09:39:44.489038,False
IOT-0001341,SHP-000154,DEV-221,34.573718,-118.655142,3.05,69.53,83,2026-08-11 04:15:44.489038,False
IOT-0001342,SHP-000333,DEV-150,24.804518,57.082236,2.55,63.27,16,2026-08-13 02:42:44.489038,False
IOT-0001343,SHP-000203,DEV-189,54.883568,9.731078,5.22,42.4,20,2026-08-08 13:16:44.489038,False
IOT-0001344,SHP-000166,DEV-348,55.979471,7.498717,3.81,40.48,72,2026-08-11 10:49:44.489038,False
IOT-0001345,SHP-000291,DEV-340,-24.066253,-47.111133,2.98,63.1,100,2026-08-08 18:05:44.489038,False
IOT-0001346,SHP-000439,DEV-553,37.475298,139.288142,3.59,55.83,70,2026-08-08 15:26:44.489038,False
IOT-0001347,SHP-000004,DEV-534,28.971917,123.054568,5.08,57.46,61,2026-08-09 11:43:44.489038,False
IOT-0001348,SHP-000317,DEV-344,-31.997108,149.102075,3.35,42.02,26,2026-08-10 16:11:44.489038,False
IOT-0001349,SHP-000562,DEV-382,28.888849,123.654811,3.57,48.67,88,2026-08-11 03:17:44.489038,False
IOT-0001350,SHP-000076,DEV-254,54.198572,3.414213,4.71,49.52,77,2026-08-08 20:39:44.489038,False
IOT-0001351,SHP-000242,DEV-313,-34.854798,152.249957,3.93,74.03,54,2026-08-11 02:39:44.489038,False
IOT-0001352,SHP-000203,DEV-769,-22.93403,-44.772422,5.61,65.75,41,2026-08-09 07:17:44.489038,False
IOT-0001353,SHP-000572,DEV-403,-23.661336,-47.158068,15.9,69.28,29,2026-08-11 18:36:44.489038,True
IOT-0001354,SHP-000347,DEV-175,40.396276,-87.528044,2.58,71.76,86,2026-08-10 06:12:44.489038,False
IOT-0001355,SHP-000473,DEV-648,43.583915,-87.00026,6.32,42.37,82,2026-08-11 04:57:44.489038,False
IOT-0001356,SHP-000074,DEV-293,51.61917,9.830961,2.85,54.93,78,2026-08-08 08:32:44.489038,False
IOT-0001357,SHP-000499,DEV-676,41.068899,-88.367492,5.26,58.42,93,2026-08-10 20:30:44.489038,False
IOT-0001358,SHP-000587,DEV-302,30.319601,122.218062,6.43,66.57,79,2026-08-12 02:46:44.489038,False
IOT-0001359,SHP-000462,DEV-908,33.185017,-120.448343,3.86,67.27,91,2026-08-08 14:55:44.489038,False
IOT-0001360,SHP-000462,DEV-555,31.59976,-117.223707,5.33,73.88,41,2026-08-10 03:48:44.489038,False
IOT-0001361,SHP-000143,DEV-828,-31.376588,149.880055,3.36,67.98,45,2026-08-08 08:02:44.489038,False
IOT-0001362,SHP-000177,DEV-845,32.599108,-115.963464,4.13,61.62,75,2026-08-12 10:00:44.489038,False
IOT-0001363,SHP-000035,DEV-852,40.799953,-88.18247,3.44,69.38,41,2026-08-10 04:58:44.489038,False
IOT-0001364,SHP-000550,DEV-632,55.771073,12.462763,4.12,52.54,38,2026-08-08 14:18:44.489038,False
IOT-0001365,SHP-000555,DEV-731,55.389863,8.604291,2.06,74.48,90,2026-08-11 04:13:44.489038,False
IOT-0001366,SHP-000281,DEV-575,-24.047731,-46.546154,2.97,49.58,84,2026-08-10 05:48:44.489038,False
IOT-0001367,SHP-000248,DEV-297,36.612358,140.483862,4.91,72.03,21,2026-08-11 10:16:44.489038,False
IOT-0001368,SHP-000255,DEV-466,-25.364068,-46.903715,2.2,58.87,31,2026-08-10 12:31:44.489038,False
IOT-0001369,SHP-000470,DEV-897,33.777938,-118.477816,2.69,51.87,59,2026-08-11 12:10:44.489038,False
IOT-0001370,SHP-000002,DEV-775,-23.97229,-46.745534,5.68,73.34,71,2026-08-11 20:40:44.489038,False
IOT-0001371,SHP-000408,DEV-590,39.581823,-89.257297,10.94,66.58,87,2026-08-10 18:07:44.489038,True
IOT-0001372,SHP-000436,DEV-385,34.848393,142.006509,3.08,45.03,38,2026-08-10 08:54:44.489038,False
IOT-0001373,SHP-000537,DEV-294,33.552714,-118.954223,13.61,68.91,42,2026-08-12 08:27:44.489038,True
IOT-0001374,SHP-000427,DEV-120,42.315328,-87.930924,4.1,70.09,58,2026-08-11 23:52:44.489038,False
IOT-0001375,SHP-000240,DEV-231,54.529735,10.5735,2.1,59.45,24,2026-08-10 01:09:44.489038,False
IOT-0001376,SHP-000413,DEV-418,30.430637,121.774796,3.65,46.97,79,2026-08-11 21:27:44.489038,False
IOT-0001377,SHP-000575,DEV-945,-32.495819,152.079152,4.52,58.99,95,2026-08-11 04:43:44.489038,False
IOT-0001378,SHP-000440,DEV-763,39.889559,-88.760075,3.88,65.99,85,2026-08-10 05:31:44.489038,False
