order_id,customer_id,product_id,supplier_id,quantity,unit_price,currency,order_date,required_date,status,raw_payload
ORD-000259,CUST-005,PROD-004,SUP-012,26,$4800.00,USD,2026-08-03T19:27:20.247341,2026-08-15T19:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000259"", ""amount"": 124800.0}"
ORD-000260,CUST-005,PROD-002,SUP-015,116,$350.00,USD,2026-08-20T09:27:20.247341,2026-08-26T09:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000260"", ""amount"": 40600.0}"
ORD-000261,CUST-008,PROD-007,SUP-015,51,$3200.00,USD,2026-08-21T06:27:20.247341,2026-09-03T06:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000261"", ""amount"": 163200.0}"
ORD-000262,CUST-003,PROD-010,SUP-004,129,$120.00,USD,2026-07-21T14:27:20.247341,2026-08-01T14:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000262"", ""amount"": 15480.0}"
ORD-000263,CUST-009,PROD-010,SUP-004,89,$120.00,USD,2026-08-06T13:27:20.247341,2026-08-17T13:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000263"", ""amount"": 10680.0}"
ORD-000264,CUST-008,PROD-001,SUP-010,21,$1250.00,USD,2026-07-31T11:27:20.247341,2026-08-14T11:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000264"", ""amount"": 26250.0}"
ORD-000265,CUST-005,PROD-003,SUP-013,8,$45.00,USD,2026-08-26T08:27:20.247341,2026-09-01T08:27:20.247341,DELAYED,"{""order_id"": ""ORD-000265"", ""amount"": 360.0}"
ORD-000266,CUST-009,PROD-001,SUP-010,40,$1250.00,USD,2026-08-07T10:27:20.247341,2026-08-17T10:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000266"", ""amount"": 50000.0}"
ORD-000267,CUST-006,PROD-005,SUP-008,60,$2100.00,USD,2026-08-18T23:27:20.247341,2026-08-27T23:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000267"", ""amount"": 126000.0}"
ORD-000268,CUST-005,PROD-007,SUP-015,73,$3200.00,USD,2026-08-04T21:27:20.247341,2026-08-13T21:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000268"", ""amount"": 233600.0}"
ORD-000269,CUST-001,PROD-005,SUP-008,7,$2100.00,USD,2026-07-30T01:27:20.247341,2026-08-11T01:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000269"", ""amount"": 14700.0}"
ORD-000270,CUST-001,PROD-003,SUP-013,192,$45.00,USD,2026-08-31T19:27:20.247341,2026-09-08T19:27:20.247341,DELAYED,"{""order_id"": ""ORD-000270"", ""amount"": 8640.0}"
ORD-000271,CUST-004,PROD-007,SUP-015,173,$3200.00,USD,2026-07-24T07:27:20.247341,2026-08-03T07:27:20.247341,CUSTOMS_HOLD,"{""order_id"": ""ORD-000271"", ""amount"": 553600.0}"
ORD-000272,CUST-005,PROD-004,SUP-012,151,$4800.00,USD,2026-08-16T19:27:20.247341,2026-08-26T19:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000272"", ""amount"": 724800.0}"
ORD-000273,CUST-006,PROD-008,SUP-010,190,$890.00,USD,2026-07-26T08:27:20.247341,2026-08-02T08:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000273"", ""amount"": 169100.0}"
ORD-000274,CUST-007,PROD-002,SUP-015,149,$350.00,USD,2026-08-21T13:27:20.247341,2026-08-26T13:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000274"", ""amount"": 52150.0}"
ORD-000275,CUST-004,PROD-004,SUP-012,86,$4800.00,USD,2026-08-08T10:27:20.247341,2026-08-20T10:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000275"", ""amount"": 412800.0}"
ORD-000276,CUST-010,PROD-002,SUP-015,199,$350.00,USD,2026-08-02T23:27:20.247341,2026-08-08T23:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000276"", ""amount"": 69650.0}"
ORD-000277,CUST-006,PROD-008,SUP-010,200,$890.00,USD,2026-08-22T23:27:20.247341,2026-09-06T23:27:20.247341,DELAYED,"{""order_id"": ""ORD-000277"", ""amount"": 178000.0}"
ORD-000278,CUST-005,PROD-010,SUP-004,61,$120.00,USD,2026-08-11T10:27:20.247341,2026-08-20T10:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000278"", ""amount"": 7320.0}"
ORD-000279,CUST-008,PROD-006,SUP-013,29,$1800.00,USD,2026-08-18T12:27:20.247341,2026-09-02T12:27:20.247341,DELAYED,"{""order_id"": ""ORD-000279"", ""amount"": 52200.0}"
ORD-000280,CUST-004,PROD-010,SUP-004,105,$120.00,USD,2026-07-27T17:27:20.247341,2026-08-08T17:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000280"", ""amount"": 12600.0}"
ORD-000281,CUST-001,PROD-007,SUP-015,134,$3200.00,USD,2026-08-29T12:27:20.247341,2026-09-06T12:27:20.247341,DELAYED,"{""order_id"": ""ORD-000281"", ""amount"": 428800.0}"
ORD-000282,CUST-005,PROD-010,SUP-004,64,$120.00,USD,2026-08-15T07:27:20.247341,2026-08-27T07:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000282"", ""amount"": 7680.0}"
ORD-000283,CUST-001,PROD-008,SUP-010,163,$890.00,USD,2026-08-03T12:27:20.247341,2026-08-12T12:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000283"", ""amount"": 145070.0}"
ORD-000284,CUST-004,PROD-010,SUP-004,85,$120.00,USD,2026-07-21T07:27:20.247341,2026-07-30T07:27:20.247341,DELAYED,"{""order_id"": ""ORD-000284"", ""amount"": 10200.0}"
ORD-000285,CUST-005,PROD-004,SUP-012,107,$4800.00,USD,2026-07-29T15:27:20.247341,2026-08-04T15:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000285"", ""amount"": 513600.0}"
ORD-000286,CUST-002,PROD-008,SUP-010,73,$890.00,USD,2026-08-22T14:27:20.247341,2026-08-31T14:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000286"", ""amount"": 64970.0}"
ORD-000287,CUST-006,PROD-004,SUP-012,165,$4800.00,USD,2026-08-26T20:27:20.247341,2026-09-02T20:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000287"", ""amount"": 792000.0}"
ORD-000288,CUST-010,PROD-005,SUP-008,119,$2100.00,USD,2026-07-24T21:27:20.247341,2026-07-30T21:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000288"", ""amount"": 249900.0}"
ORD-000289,CUST-006,PROD-006,SUP-013,123,$1800.00,USD,2026-07-18T09:27:20.247341,2026-07-31T09:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000289"", ""amount"": 221400.0}"
ORD-000290,CUST-004,PROD-002,SUP-015,159,$350.00,USD,2026-08-12T08:27:20.247341,2026-08-25T08:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000290"", ""amount"": 55650.0}"
ORD-000291,CUST-006,PROD-001,SUP-010,172,$1250.00,USD,2026-08-06T06:27:20.247341,2026-08-12T06:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000291"", ""amount"": 215000.0}"
ORD-000292,CUST-005,PROD-005,SUP-008,127,$2100.00,USD,2026-08-18T16:27:20.247341,2026-08-26T16:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000292"", ""amount"": 266700.0}"
ORD-000293,CUST-004,PROD-005,SUP-008,130,$2100.00,USD,2026-08-08T00:27:20.247341,2026-08-18T00:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000293"", ""amount"": 273000.0}"
ORD-000294,CUST-001,PROD-003,SUP-013,117,$45.00,USD,2026-08-19T02:27:20.247341,2026-08-29T02:27:20.247341,CUSTOMS_HOLD,"{""order_id"": ""ORD-000294"", ""amount"": 5265.0}"
ORD-000295,CUST-008,PROD-007,SUP-015,25,$3200.00,USD,2026-07-29T13:27:20.247341,2026-08-09T13:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000295"", ""amount"": 80000.0}"
ORD-000296,CUST-006,PROD-010,SUP-004,117,$120.00,USD,2026-07-31T14:27:20.247341,2026-08-08T14:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000296"", ""amount"": 14040.0}"
ORD-000297,CUST-003,PROD-008,SUP-010,122,$890.00,USD,2026-07-24T21:27:20.247341,2026-08-06T21:27:20.247341,DELAYED,"{""order_id"": ""ORD-000297"", ""amount"": 108580.0}"
ORD-000298,CUST-006,PROD-001,SUP-010,37,$1250.00,USD,2026-08-13T09:27:20.247341,2026-08-24T09:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000298"", ""amount"": 46250.0}"
ORD-000299,CUST-009,PROD-006,SUP-013,152,$1800.00,USD,2026-08-28T19:27:20.247341,2026-09-03T19:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000299"", ""amount"": 273600.0}"
ORD-000300,CUST-003,PROD-002,SUP-015,155,$350.00,USD,2026-08-08T15:27:20.247341,2026-08-13T15:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000300"", ""amount"": 54250.0}"
ORD-000301,CUST-007,PROD-007,SUP-015,161,$3200.00,USD,2026-07-30T23:27:20.247341,2026-08-08T23:27:20.247341,CUSTOMS_HOLD,"{""order_id"": ""ORD-000301"", ""amount"": 515200.0}"
ORD-000302,CUST-006,PROD-003,SUP-013,24,$45.00,USD,2026-08-21T06:27:20.247341,2026-08-27T06:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000302"", ""amount"": 1080.0}"
ORD-000303,CUST-007,PROD-001,SUP-010,32,$1250.00,USD,2026-08-12T21:27:20.247341,2026-08-22T21:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000303"", ""amount"": 40000.0}"
ORD-000304,CUST-005,PROD-001,SUP-010,5,$1250.00,USD,2026-08-04T13:27:20.247341,2026-08-09T13:27:20.247341,CUSTOMS_HOLD,"{""order_id"": ""ORD-000304"", ""amount"": 6250.0}"
ORD-000305,CUST-001,PROD-008,SUP-010,137,$890.00,USD,2026-08-27T14:27:20.247341,2026-09-07T14:27:20.247341,DELAYED,"{""order_id"": ""ORD-000305"", ""amount"": 121930.0}"
ORD-000306,CUST-001,PROD-004,SUP-012,192,$4800.00,USD,2026-07-19T14:27:20.247341,2026-07-25T14:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000306"", ""amount"": 921600.0}"
ORD-000307,CUST-002,PROD-001,SUP-010,77,$1250.00,USD,2026-08-20T19:27:20.247341,2026-08-27T19:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000307"", ""amount"": 96250.0}"
ORD-000308,CUST-004,PROD-006,SUP-013,75,$1800.00,USD,2026-07-30T23:27:20.247341,2026-08-11T23:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000308"", ""amount"": 135000.0}"
ORD-000309,CUST-005,PROD-006,SUP-013,147,$1800.00,USD,2026-07-31T10:27:20.247341,2026-08-09T10:27:20.247341,DELAYED,"{""order_id"": ""ORD-000309"", ""amount"": 264600.0}"
ORD-000310,CUST-001,PROD-007,SUP-015,165,$3200.00,USD,2026-08-25T02:27:20.247341,2026-09-06T02:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000310"", ""amount"": 528000.0}"
ORD-000311,CUST-003,PROD-004,SUP-012,136,$4800.00,USD,2026-08-02T16:27:20.247341,2026-08-12T16:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000311"", ""amount"": 652800.0}"
ORD-000312,CUST-007,PROD-007,SUP-015,87,$3200.00,USD,2026-08-18T09:27:20.247341,2026-08-23T09:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000312"", ""amount"": 278400.0}"
ORD-000313,CUST-008,PROD-003,SUP-013,130,$45.00,USD,2026-08-30T11:27:20.247341,2026-09-06T11:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000313"", ""amount"": 5850.0}"
ORD-000314,CUST-007,PROD-009,SUP-015,80,$3400.00,USD,2026-08-28T03:27:20.247341,2026-09-06T03:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000314"", ""amount"": 272000.0}"
ORD-000315,CUST-006,PROD-005,SUP-008,130,$2100.00,USD,2026-08-27T22:27:20.247341,2026-09-10T22:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000315"", ""amount"": 273000.0}"
ORD-000316,CUST-009,PROD-010,SUP-004,40,$120.00,USD,2026-07-31T13:27:20.247341,2026-08-14T13:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000316"", ""amount"": 4800.0}"
ORD-000317,CUST-007,PROD-002,SUP-015,21,$350.00,USD,2026-07-19T01:27:20.247341,2026-07-25T01:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000317"", ""amount"": 7350.0}"
ORD-000318,CUST-003,PROD-007,SUP-015,66,$3200.00,USD,2026-07-25T08:27:20.247341,2026-08-07T08:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000318"", ""amount"": 211200.0}"
ORD-000319,CUST-003,PROD-006,SUP-013,200,$1800.00,USD,2026-08-22T01:27:20.247341,2026-09-06T01:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000319"", ""amount"": 360000.0}"
ORD-000320,CUST-007,PROD-007,SUP-015,62,$3200.00,USD,2026-07-26T17:27:20.247341,2026-08-03T17:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000320"", ""amount"": 198400.0}"
ORD-000321,CUST-002,PROD-003,SUP-013,24,$45.00,USD,2026-07-24T20:27:20.247341,2026-07-30T20:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000321"", ""amount"": 1080.0}"
ORD-000322,CUST-009,PROD-004,SUP-012,123,$4800.00,USD,2026-08-11T01:27:20.247341,2026-08-26T01:27:20.247341,DELAYED,"{""order_id"": ""ORD-000322"", ""amount"": 590400.0}"
ORD-000323,CUST-008,PROD-005,SUP-008,40,$2100.00,USD,2026-07-23T03:27:20.247341,2026-08-02T03:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000323"", ""amount"": 84000.0}"
ORD-000324,CUST-001,PROD-001,SUP-010,104,$1250.00,USD,2026-08-07T23:27:20.247341,2026-08-21T23:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000324"", ""amount"": 130000.0}"
ORD-000325,CUST-003,PROD-003,SUP-013,16,$45.00,USD,2026-08-21T23:27:20.247341,2026-08-30T23:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000325"", ""amount"": 720.0}"
ORD-000326,CUST-003,PROD-007,SUP-015,95,$3200.00,USD,2026-07-30T05:27:20.247341,2026-08-06T05:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000326"", ""amount"": 304000.0}"
ORD-000327,CUST-002,PROD-002,SUP-015,194,$350.00,USD,2026-08-17T14:27:20.247341,2026-08-23T14:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000327"", ""amount"": 67900.0}"
ORD-000328,CUST-004,PROD-007,SUP-015,102,$3200.00,USD,2026-07-23T18:27:20.247341,2026-07-28T18:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000328"", ""amount"": 326400.0}"
ORD-000329,CUST-003,PROD-005,SUP-008,56,$2100.00,USD,2026-07-22T15:27:20.247341,2026-07-30T15:27:20.247341,DELAYED,"{""order_id"": ""ORD-000329"", ""amount"": 117600.0}"
ORD-000330,CUST-006,PROD-008,SUP-010,94,$890.00,USD,2026-08-06T12:27:20.247341,2026-08-15T12:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000330"", ""amount"": 83660.0}"
ORD-000331,CUST-001,PROD-010,SUP-004,122,$120.00,USD,2026-08-12T20:27:20.247341,2026-08-22T20:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000331"", ""amount"": 14640.0}"
ORD-000332,CUST-010,PROD-008,SUP-010,50,$890.00,USD,2026-08-23T23:27:20.247341,2026-09-03T23:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000332"", ""amount"": 44500.0}"
ORD-000333,CUST-009,PROD-008,SUP-010,54,$890.00,USD,2026-08-09T13:27:20.247341,2026-08-15T13:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000333"", ""amount"": 48060.0}"
ORD-000334,CUST-009,PROD-005,SUP-008,100,$2100.00,USD,2026-08-25T04:27:20.247341,2026-09-03T04:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000334"", ""amount"": 210000.0}"
ORD-000335,CUST-004,PROD-009,SUP-015,197,$3400.00,USD,2026-08-11T08:27:20.247341,2026-08-21T08:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000335"", ""amount"": 669800.0}"
ORD-000336,CUST-004,PROD-008,SUP-010,34,$890.00,USD,2026-07-21T00:27:20.247341,2026-07-27T00:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000336"", ""amount"": 30260.0}"
ORD-000337,CUST-010,PROD-002,SUP-015,83,$350.00,USD,2026-07-18T18:27:20.247341,2026-07-24T18:27:20.247341,DELAYED,"{""order_id"": ""ORD-000337"", ""amount"": 29050.0}"
ORD-000338,CUST-008,PROD-008,SUP-010,189,$890.00,USD,2026-08-17T23:27:20.247341,2026-08-22T23:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000338"", ""amount"": 168210.0}"
ORD-000339,CUST-009,PROD-003,SUP-013,33,$45.00,USD,2026-08-15T12:27:20.247341,2026-08-27T12:27:20.247341,DELAYED,"{""order_id"": ""ORD-000339"", ""amount"": 1485.0}"
ORD-000340,CUST-002,PROD-009,SUP-015,132,$3400.00,USD,2026-08-03T10:27:20.247341,2026-08-14T10:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000340"", ""amount"": 448800.0}"
ORD-000341,CUST-003,PROD-009,SUP-015,92,$3400.00,USD,2026-07-28T11:27:20.247341,2026-08-02T11:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000341"", ""amount"": 312800.0}"
ORD-000342,CUST-006,PROD-006,SUP-013,129,$1800.00,USD,2026-07-19T10:27:20.247341,2026-08-01T10:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000342"", ""amount"": 232200.0}"
ORD-000343,CUST-006,PROD-005,SUP-008,30,$2100.00,USD,2026-07-21T04:27:20.247341,2026-07-29T04:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000343"", ""amount"": 63000.0}"
ORD-000344,CUST-010,PROD-010,SUP-004,33,$120.00,USD,2026-07-18T21:27:20.247341,2026-07-24T21:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000344"", ""amount"": 3960.0}"
ORD-000345,CUST-002,PROD-006,SUP-013,105,$1800.00,USD,2026-08-17T00:27:20.247341,2026-08-29T00:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000345"", ""amount"": 189000.0}"
ORD-000346,CUST-005,PROD-004,SUP-012,200,$4800.00,USD,2026-08-04T02:27:20.247341,2026-08-12T02:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000346"", ""amount"": 960000.0}"
ORD-000347,CUST-004,PROD-005,SUP-008,79,$2100.00,USD,2026-08-03T10:27:20.247341,2026-08-08T10:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000347"", ""amount"": 165900.0}"
ORD-000348,CUST-009,PROD-002,SUP-015,157,$350.00,USD,2026-07-18T05:27:20.247341,2026-07-24T05:27:20.247341,DELAYED,"{""order_id"": ""ORD-000348"", ""amount"": 54950.0}"
ORD-000349,CUST-001,PROD-003,SUP-013,82,$45.00,USD,2026-08-01T01:27:20.247341,2026-08-09T01:27:20.247341,DELAYED,"{""order_id"": ""ORD-000349"", ""amount"": 3690.0}"
ORD-000350,CUST-010,PROD-001,SUP-010,130,$1250.00,USD,2026-07-31T05:27:20.247341,2026-08-05T05:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000350"", ""amount"": 162500.0}"
ORD-000351,CUST-006,PROD-008,SUP-010,12,$890.00,USD,2026-08-22T12:27:20.247341,2026-08-31T12:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000351"", ""amount"": 10680.0}"
ORD-000352,CUST-009,PROD-002,SUP-015,71,$350.00,USD,2026-08-18T03:27:20.247341,2026-08-26T03:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000352"", ""amount"": 24850.0}"
ORD-000353,CUST-010,PROD-005,SUP-008,165,$2100.00,USD,2026-07-31T09:27:20.247341,2026-08-12T09:27:20.247341,CUSTOMS_HOLD,"{""order_id"": ""ORD-000353"", ""amount"": 346500.0}"
ORD-000354,CUST-007,PROD-008,SUP-010,187,$890.00,USD,2026-07-31T08:27:20.247341,2026-08-13T08:27:20.247341,DELAYED,"{""order_id"": ""ORD-000354"", ""amount"": 166430.0}"
ORD-000355,CUST-009,PROD-008,SUP-010,72,$890.00,USD,2026-08-26T11:27:20.247341,2026-09-06T11:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000355"", ""amount"": 64080.0}"
ORD-000356,CUST-010,PROD-005,SUP-008,68,$2100.00,USD,2026-08-12T14:27:20.247341,2026-08-17T14:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000356"", ""amount"": 142800.0}"
ORD-000357,CUST-001,PROD-001,SUP-010,158,$1250.00,USD,2026-08-01T03:27:20.247341,2026-08-15T03:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000357"", ""amount"": 197500.0}"
ORD-000358,CUST-006,PROD-005,SUP-008,25,$2100.00,USD,2026-08-05T19:27:20.247341,2026-08-19T19:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000358"", ""amount"": 52500.0}"
ORD-000359,CUST-001,PROD-003,SUP-013,9,$45.00,USD,2026-07-25T16:27:20.247341,2026-08-06T16:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000359"", ""amount"": 405.0}"
ORD-000360,CUST-007,PROD-008,SUP-010,88,$890.00,USD,2026-08-28T06:27:20.247341,2026-09-06T06:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000360"", ""amount"": 78320.0}"
ORD-000361,CUST-006,PROD-006,SUP-013,57,$1800.00,USD,2026-08-27T02:27:20.247341,2026-09-06T02:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000361"", ""amount"": 102600.0}"
ORD-000362,CUST-006,PROD-010,SUP-004,23,$120.00,USD,2026-07-24T07:27:20.247341,2026-08-05T07:27:20.247341,CUSTOMS_HOLD,"{""order_id"": ""ORD-000362"", ""amount"": 2760.0}"
ORD-000363,CUST-009,PROD-005,SUP-008,162,$2100.00,USD,2026-08-08T07:27:20.247341,2026-08-18T07:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000363"", ""amount"": 340200.0}"
ORD-000364,CUST-005,PROD-005,SUP-008,79,$2100.00,USD,2026-07-31T23:27:20.247341,2026-08-05T23:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000364"", ""amount"": 165900.0}"
ORD-000365,CUST-001,PROD-005,SUP-008,65,$2100.00,USD,2026-07-23T06:27:20.247341,2026-07-28T06:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000365"", ""amount"": 136500.0}"
ORD-000366,CUST-002,PROD-005,SUP-008,131,$2100.00,USD,2026-08-02T04:27:20.247341,2026-08-07T04:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000366"", ""amount"": 275100.0}"
ORD-000367,CUST-008,PROD-007,SUP-015,189,$3200.00,USD,2026-08-14T09:27:20.247341,2026-08-24T09:27:20.247341,DELAYED,"{""order_id"": ""ORD-000367"", ""amount"": 604800.0}"
ORD-000368,CUST-008,PROD-009,SUP-015,39,$3400.00,USD,2026-08-23T01:27:20.247341,2026-08-30T01:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000368"", ""amount"": 132600.0}"
ORD-000369,CUST-005,PROD-009,SUP-015,48,$3400.00,USD,2026-07-31T10:27:20.247341,2026-08-15T10:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000369"", ""amount"": 163200.0}"
ORD-000370,CUST-006,PROD-007,SUP-015,31,$3200.00,USD,2026-08-05T09:27:20.247341,2026-08-20T09:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000370"", ""amount"": 99200.0}"
ORD-000371,CUST-001,PROD-006,SUP-013,156,$1800.00,USD,2026-08-26T00:27:20.247341,2026-09-05T00:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000371"", ""amount"": 280800.0}"
ORD-000372,CUST-008,PROD-008,SUP-010,11,$890.00,USD,2026-08-05T10:27:20.247341,2026-08-17T10:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000372"", ""amount"": 9790.0}"
ORD-000373,CUST-007,PROD-002,SUP-015,22,$350.00,USD,2026-07-30T04:27:20.247341,2026-08-06T04:27:20.247341,DELAYED,"{""order_id"": ""ORD-000373"", ""amount"": 7700.0}"
ORD-000374,CUST-002,PROD-006,SUP-013,59,$1800.00,USD,2026-08-12T11:27:20.247341,2026-08-19T11:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000374"", ""amount"": 106200.0}"
ORD-000375,CUST-004,PROD-010,SUP-004,44,$120.00,USD,2026-07-18T14:27:20.247341,2026-07-27T14:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000375"", ""amount"": 5280.0}"
ORD-000376,CUST-008,PROD-005,SUP-008,13,$2100.00,USD,2026-08-31T07:27:20.247341,2026-09-09T07:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000376"", ""amount"": 27300.0}"
ORD-000377,CUST-006,PROD-006,SUP-013,97,$1800.00,USD,2026-07-21T02:27:20.247341,2026-08-04T02:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000377"", ""amount"": 174600.0}"
ORD-000378,CUST-005,PROD-007,SUP-015,140,$3200.00,USD,2026-07-28T12:27:20.247341,2026-08-02T12:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000378"", ""amount"": 448000.0}"
ORD-000379,CUST-005,PROD-006,SUP-013,70,$1800.00,USD,2026-08-30T14:27:20.247341,2026-09-13T14:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000379"", ""amount"": 126000.0}"
ORD-000380,CUST-006,PROD-002,SUP-015,172,$350.00,USD,2026-08-12T21:27:20.247341,2026-08-20T21:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000380"", ""amount"": 60200.0}"
ORD-000381,CUST-003,PROD-008,SUP-010,43,$890.00,USD,2026-08-02T17:27:20.247341,2026-08-12T17:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000381"", ""amount"": 38270.0}"
ORD-000382,CUST-003,PROD-004,SUP-012,115,$4800.00,USD,2026-07-24T18:27:20.247341,2026-08-05T18:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000382"", ""amount"": 552000.0}"
ORD-000383,CUST-001,PROD-003,SUP-013,77,$45.00,USD,2026-07-28T02:27:20.247341,2026-08-07T02:27:20.247341,DELAYED,"{""order_id"": ""ORD-000383"", ""amount"": 3465.0}"
ORD-000384,CUST-010,PROD-006,SUP-013,84,$1800.00,USD,2026-08-04T16:27:20.247341,2026-08-17T16:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000384"", ""amount"": 151200.0}"
ORD-000385,CUST-010,PROD-002,SUP-015,8,$350.00,USD,2026-08-10T10:27:20.247341,2026-08-19T10:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000385"", ""amount"": 2800.0}"
ORD-000386,CUST-007,PROD-001,SUP-010,37,$1250.00,USD,2026-08-01T06:27:20.247341,2026-08-09T06:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000386"", ""amount"": 46250.0}"
ORD-000387,CUST-007,PROD-001,SUP-010,127,$1250.00,USD,2026-08-23T03:27:20.247341,2026-09-06T03:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000387"", ""amount"": 158750.0}"
